name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Consultora Legal Bravo,hola@consultoralegalbravo.com.cl,+56990456771,Consultora Legal Bravo,Recepción,lead,0,law_firms,Law Firms,concepción,www.consultoralegalbravo.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalbravo.cl"", ""page"": ""companies/concepción/consultora-legal-bravo.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,info@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Law Firms — Concepción,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,contacto@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Dueño/a,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,ventas@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Gerente de Ventas,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,admin@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Administrador/a,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,hola@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Recepción,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Pérez,info@bufeteperez.com.cl,+56948889009,Bufete Pérez,Law Firms — Antofagasta,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Pérez,contacto@bufeteperez.com.cl,+56948889009,Bufete Pérez,Dueño/a,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Pérez,ventas@bufeteperez.com.cl,+56948889009,Bufete Pérez,Gerente de Ventas,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Pérez,admin@bufeteperez.com.cl,+56948889009,Bufete Pérez,Administrador/a,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Pérez,hola@bufeteperez.com.cl,+56948889009,Bufete Pérez,Recepción,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,info@bufetereyes.com.cl,+56950586210,Bufete Reyes,Law Firms — Antofagasta,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,contacto@bufetereyes.com.cl,+56950586210,Bufete Reyes,Dueño/a,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,ventas@bufetereyes.com.cl,+56950586210,Bufete Reyes,Gerente de Ventas,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,admin@bufetereyes.com.cl,+56950586210,Bufete Reyes,Administrador/a,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,hola@bufetereyes.com.cl,+56950586210,Bufete Reyes,Recepción,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Pizarro,info@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Law Firms — Iquique,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Pizarro,contacto@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Dueño/a,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Pizarro,ventas@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Gerente de Ventas,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Pizarro,admin@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Administrador/a,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Pizarro,hola@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Recepción,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,info@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Law Firms — Iquique,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,contacto@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Dueño/a,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,ventas@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Gerente de Ventas,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,admin@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Administrador/a,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,hola@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Recepción,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Martínez & Asociados,info@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Law Firms — La Serena,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Martínez & Asociados,contacto@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Dueño/a,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Martínez & Asociados,ventas@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Gerente de Ventas,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Martínez & Asociados,admin@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Administrador/a,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Martínez & Asociados,hola@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Recepción,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,info@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Law Firms — La Serena,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,contacto@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Dueño/a,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,ventas@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Gerente de Ventas,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,admin@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Administrador/a,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,hola@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Recepción,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Tapia,info@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Law Firms — Rancagua,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Tapia,contacto@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Dueño/a,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Tapia,ventas@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Gerente de Ventas,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Tapia,admin@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Administrador/a,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Tapia,hola@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Recepción,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,info@legalrancagua.cl,+56940237947,Legal Rancagua,Law Firms — Rancagua,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,contacto@legalrancagua.cl,+56940237947,Legal Rancagua,Dueño/a,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,ventas@legalrancagua.cl,+56940237947,Legal Rancagua,Gerente de Ventas,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,admin@legalrancagua.cl,+56940237947,Legal Rancagua,Administrador/a,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,hola@legalrancagua.cl,+56940237947,Legal Rancagua,Recepción,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica Sánchez,info@corporacionjuridicas.cl,+56945049529,Corporación Jurídica Sánchez,Law Firms — Temuco,lead,0,law_firms,Law Firms,temuco,www.corporacionjuridicasanche.cl,"{""city"": ""temuco"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicasanche.cl"", ""page"": ""companies/temuco/corporacion-juridica-sanchez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica Sánchez,contacto@corporacionjuridicas.cl,+56945049529,Corporación Jurídica Sánchez,Dueño/a,lead,0,law_firms,Law Firms,temuco,www.corporacionjuridicasanche.cl,"{""city"": ""temuco"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicasanche.cl"", ""page"": ""companies/temuco/corporacion-juridica-sanchez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
